signal_id,source_code,source_type,category_code,product_terms,buying_action,title,description_raw,specs_present,quantity_raw,destination_present,buyer_name_raw,contact_person_raw,buyer_country_raw,buyer_country_code,buyer_domain,registration_id,public_business_emails,public_business_phones,published_at,observed_at,age_days,time_precision,evidence_url,listing_url,evidence_excerpt,snapshot_sha256,data_mode,verification_status,contact_gate,d1_demand_explicitness,d2_entity_authenticity,d3_recency,d4_corroboration,truth_score,truth_level,hard_gate_pass,qualification_status,dedupe_fingerprint,ruleset_version,duplicate_count,duplicate_source_codes
95be0da53420eae1847d2b9847ef6a1b,go4worldbusiness,B2B_MARKETPLACE_RFQ,MATCHA,MATCHA,RFQ_OR_BUY_OFFER,Wanted : Tea Like Matcha Powder And Itoen Oi Ocha Powder,"VERIFIED Aug-17-26 Wanted : Tea Like Matcha Powder And Itoen Oi Ocha Powder Buyer From Philippines Quantity Required: 500 - 600 Kilograms Payment Terms: L/C Destination: Manila, Philippines Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Please quote for the following wholesale product requirement - Product Name: Tea Specifications : Type: Matcha Powder And Itoen Oi Ocha Powder Matcha And Itoen Oi Ocha (green Tea Powde)r For Beverages Cheep Cost And Good Qualtiy For Retail And Bulk Quantity: 500-600 Kg Initially Later LCL HS Code: 090220, 210690 Quantity Required : 500 - 600 Kilogram/Kilograms Daily Shipping Terms : CIF Destination Port : Manila, Philippines Payment Terms : L/C Looking for suppliers from : Worldwide Contact : Gemma M. Perez Buyer Of Tea | Matcha Tea | Tea Powder",True,,True,,Gemma M. Perez Buyer Of Tea,Philippines Quantity Required,,,,,500 - 600,,2026-08-28T06:04:52+00:00,,UNKNOWN,https://www.go4worldbusiness.com/buylead/view/1317100/wanted-:-tea-like-matcha-powder-and-itoen-oi-ocha-powder.html,https://www.go4worldbusiness.com/buyers/matcha.html,"VERIFIED Aug-17-26 Wanted : Tea Like Matcha Powder And Itoen Oi Ocha Powder Buyer From Philippines Quantity Required: 500 - 600 Kilograms Payment Terms: L/C Destination: Manila, Philippines Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Please quote for the following wholesale product requirement - Product Name: Tea Specifications : Type: Matcha Powder And Itoen Oi Ocha Powder Matcha And Itoen Oi Ocha (green Tea Powde)r For Beverages Cheep Cost And Good Qualtiy For Retail And Bulk Quantity: 500-600 Kg Initially Later LCL HS Code: 090220, 210690 Quantity Required : 500 - 600 Kilogram/Kilograms Daily Shipping Terms : CIF Destination Port : Manila, Philippines Payment Terms : L/C Looking for suppliers from : Worldwide Contact : Gemma M. Perez Buyer Of Tea | Matcha Tea | Tea Powder",00a175fc109b848b59a514d3d508f6f448cc21d719e4cf29533068e590940ecc,LIVE,UNVERIFIED_MARKETPLACE_POST,platform_login_or_membership,35,0,0,4,39,D,True,BACKGROUND_OR_STALE,5bb30a6f2c0890d42d0f94fe456309673be3fa80ccee9739f19d51fa96a67136,truth-v1.0.0,1,go4worldbusiness
a2f4e80e26209f844095d7667f507a40,go4worldbusiness,B2B_MARKETPLACE_RFQ,MATCHA,MATCHA,RFQ_OR_BUY_OFFER,Wanted : Organic Tea Like Chinese Matcha Tea,VERIFIED Jun-15-26 Wanted : Organic Tea Like Chinese Matcha Tea Buyer From France Quantity Required: 500 Kilograms Payment Terms: LC Destination: France Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Buyer is interested to receive quotations for the following RFQ - Product: Organic Tea Specifications :- Organic Chinese Matcha -organic Japanese Matcha Quantity - 500 kg Quantity Required : 500 Kilogram/Kilograms Shipping Terms : CIF Destination Port : France Payment Terms : LC Looking for suppliers from : Worldwide Contact : Thomas Henry Buyer Of Tea | Matcha Tea,True,,True,,Thomas Henry Buyer Of Tea,France Quantity Required,,,,,,,2026-08-28T06:04:52+00:00,,UNKNOWN,https://www.go4worldbusiness.com/buylead/view/1304952/wanted-:-organic-tea-like-chinese-matcha-tea.html,https://www.go4worldbusiness.com/buyers/matcha.html,VERIFIED Jun-15-26 Wanted : Organic Tea Like Chinese Matcha Tea Buyer From France Quantity Required: 500 Kilograms Payment Terms: LC Destination: France Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Buyer is interested to receive quotations for the following RFQ - Product: Organic Tea Specifications :- Organic Chinese Matcha -organic Japanese Matcha Quantity - 500 kg Quantity Required : 500 Kilogram/Kilograms Shipping Terms : CIF Destination Port : France Payment Terms : LC Looking for suppliers from : Worldwide Contact : Thomas Henry Buyer Of Tea | Matcha Tea,00a175fc109b848b59a514d3d508f6f448cc21d719e4cf29533068e590940ecc,LIVE,UNVERIFIED_MARKETPLACE_POST,platform_login_or_membership,35,0,0,4,39,D,True,BACKGROUND_OR_STALE,48e811a4d72dc29721f5c37d30c59a6ec5976108e04c11316796c2d0e5f7ea65,truth-v1.0.0,1,go4worldbusiness
b71e688b745bc39252237ce04318fd53,go4worldbusiness,B2B_MARKETPLACE_RFQ,TEA,TEA,RFQ_OR_BUY_OFFER,Wanted : Tea Like Karak Tea,"VERIFIED Aug-14-26 Wanted : Tea Like Karak Tea Buyer From Oman Quantity Required: 1,000 - 2,000 Pieces Payment Terms: Bank transfer Destination: Philippines Looking for suppliers from: Philippines, Oman Inquire Now Add to Favorites Product Description Please quote for the following wholesale product requirement - Product Name: Karak Tea Specifications :- Type - 18g To 20g Per Sachet. Hs Code 21012090 Quantity - 1000 Pcs - 2000 Pcs Or More MOQ Quantity Required : 1000 - 2000 Piece/Pieces Shipping Terms : CIF Destination Port : Philippines Payment Terms : Bank transfer Looking for suppliers from : Philippines, Oman Contact : Sheree Belmonte Buyer Of Tea",True,,True,,Sheree Belmonte Buyer Of Tea,Oman Quantity Required,,,,,1000 - 2000,,2026-08-28T06:05:07+00:00,,UNKNOWN,https://www.go4worldbusiness.com/buylead/view/1316836/wanted-:-tea-like-karak-tea.html,https://www.go4worldbusiness.com/buyers/tea.html,"VERIFIED Aug-14-26 Wanted : Tea Like Karak Tea Buyer From Oman Quantity Required: 1,000 - 2,000 Pieces Payment Terms: Bank transfer Destination: Philippines Looking for suppliers from: Philippines, Oman Inquire Now Add to Favorites Product Description Please quote for the following wholesale product requirement - Product Name: Karak Tea Specifications :- Type - 18g To 20g Per Sachet. Hs Code 21012090 Quantity - 1000 Pcs - 2000 Pcs Or More MOQ Quantity Required : 1000 - 2000 Piece/Pieces Shipping Terms : CIF Destination Port : Philippines Payment Terms : Bank transfer Looking for suppliers from : Philippines, Oman Contact : Sheree Belmonte Buyer Of Tea",8cf8c1e57a21564b99ebfaaa9d599cb004ad5a6f7933aefd90ebb87b8ab580e5,LIVE,UNVERIFIED_MARKETPLACE_POST,platform_login_or_membership,35,0,0,4,39,D,True,BACKGROUND_OR_STALE,8b5981423e01f350826fc18a1fda449f4764a6d8af24e3cc28c9fb9ae33bfed0,truth-v1.0.0,1,go4worldbusiness
cd13058ea03716684c46b00497f6bffc,go4worldbusiness,B2B_MARKETPLACE_RFQ,TEA,TEA,RFQ_OR_BUY_OFFER,"Wanted : Tea Like Black Tea, Green Tea","VERIFIED Aug-06-26 Wanted : Tea Like Black Tea, Green Tea Buyer From Canada Quantity Required: 1 Ton Payment Terms: Transferable L/C At Sight Destination: Turkey Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Please quote for the following wholesale product requirement - Product Name: Tea Specifications : Type: Black Tea, Green Tea, Etc. HS Code: 090240, 090210 Quantity Required : 1 Ton/Tons Shipping Terms : CIF Or FOB Destination Port : Turkey Payment Terms : Transferable L/C At Sight Looking for suppliers from : Worldwide Contact : Jean Joseph Buyer Of Tea | Black Tea | Green Tea",True,,True,,Jean Joseph Buyer Of Tea,Canada Quantity Required,,,,,,,2026-08-28T06:05:07+00:00,,UNKNOWN,https://www.go4worldbusiness.com/buylead/view/1315140/wanted-:-tea-like-black-tea-green-tea.html,https://www.go4worldbusiness.com/buyers/tea.html,"VERIFIED Aug-06-26 Wanted : Tea Like Black Tea, Green Tea Buyer From Canada Quantity Required: 1 Ton Payment Terms: Transferable L/C At Sight Destination: Turkey Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Please quote for the following wholesale product requirement - Product Name: Tea Specifications : Type: Black Tea, Green Tea, Etc. HS Code: 090240, 090210 Quantity Required : 1 Ton/Tons Shipping Terms : CIF Or FOB Destination Port : Turkey Payment Terms : Transferable L/C At Sight Looking for suppliers from : Worldwide Contact : Jean Joseph Buyer Of Tea | Black Tea | Green Tea",8cf8c1e57a21564b99ebfaaa9d599cb004ad5a6f7933aefd90ebb87b8ab580e5,LIVE,UNVERIFIED_MARKETPLACE_POST,platform_login_or_membership,35,0,0,4,39,D,True,BACKGROUND_OR_STALE,4de5786c68fb67e21b84c5e84f08341256a59fa5644af73fbbb3e61e794a410f,truth-v1.0.0,1,go4worldbusiness
d721aba85498d3bfb3954e46d6a6f162,go4worldbusiness,B2B_MARKETPLACE_RFQ,BLUEBERRY,BLUEBERRY,RFQ_OR_BUY_OFFER,"Wanted : Fresh Berries Like Fresh, Sekoya Pop Blueberry","VERIFIED Jul-27-26 Wanted : Fresh Berries Like Fresh, Sekoya Pop Blueberry Buyer From India Quantity Required: 10 Pallets Payment Terms: L/C Destination: India Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description The buyer would like to receive quotations for - Product Name: Fresh Berries Specifications : Type: Fresh, Sekoya Pop Blueberry HS Code: 081040 Quantity Required : 10 Pallet/Pallets Weekly Shipping Terms : CIF Destination Port : India Payment Terms : L/C Looking for suppliers from : Worldwide Contact : Chanthra Kumar Sr Buyer Of Fruits | Berries | Blueberry",True,,True,,Chanthra Kumar Sr Buyer Of Fruits,India Quantity Required,,,,,,,2026-08-28T06:04:57+00:00,,UNKNOWN,https://www.go4worldbusiness.com/buylead/view/1313355/wanted-:-fresh-berries-like-fresh-sekoya-pop-blueberry.html,https://www.go4worldbusiness.com/buyers/blueberries.html,"VERIFIED Jul-27-26 Wanted : Fresh Berries Like Fresh, Sekoya Pop Blueberry Buyer From India Quantity Required: 10 Pallets Payment Terms: L/C Destination: India Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description The buyer would like to receive quotations for - Product Name: Fresh Berries Specifications : Type: Fresh, Sekoya Pop Blueberry HS Code: 081040 Quantity Required : 10 Pallet/Pallets Weekly Shipping Terms : CIF Destination Port : India Payment Terms : L/C Looking for suppliers from : Worldwide Contact : Chanthra Kumar Sr Buyer Of Fruits | Berries | Blueberry",f28812c7b5a03c6b48671c7ebf31108fe023d3b73aa1645c304d2ae4e05daa86,LIVE,UNVERIFIED_MARKETPLACE_POST,platform_login_or_membership,35,0,0,4,39,D,True,BACKGROUND_OR_STALE,c073d9ca6fb6675ae1413b0834916770b3c4897ac993d3e63d087cd748f89cfc,truth-v1.0.0,1,go4worldbusiness
dbc76dbc30ec7803a2cf2b2b02eadefc,go4worldbusiness,B2B_MARKETPLACE_RFQ,MATCHA,MATCHA,RFQ_OR_BUY_OFFER,"Wanted : Tea Like Masala Tea, Matcha Tea","VERIFIED Aug-27-26 Wanted : Tea Like Masala Tea, Matcha Tea Buyer From United Kingdom Quantity Required: 5 Kilograms Payment Terms: Bank Transfer Destination: United Kingdom Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Please quote for the following wholesale product requirement - Product Name: Tea Specifications : Type: Masala Tea, Matcha Tea Beverage Quantity: 5 Kg Sample Initially LCL Note: Contact Email Only HS Code: 090230, 090220 Quantity Required : 5 Kilogram/Kilograms(sample) Shipping Terms : CIF Destination Port : United Kingdom Payment Terms : Bank Transfer Looking for suppliers from : Worldwide Contact : Arun Bowry Buyer Of Tea | Masala Tea | Matcha Tea",True,,True,,Arun Bowry Buyer Of Tea,United Kingdom Quantity Required,,,,,,,2026-08-28T06:04:52+00:00,,UNKNOWN,https://www.go4worldbusiness.com/buylead/view/1319785/wanted-:-tea-like-masala-tea-matcha-tea.html,https://www.go4worldbusiness.com/buyers/matcha.html,"VERIFIED Aug-27-26 Wanted : Tea Like Masala Tea, Matcha Tea Buyer From United Kingdom Quantity Required: 5 Kilograms Payment Terms: Bank Transfer Destination: United Kingdom Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Please quote for the following wholesale product requirement - Product Name: Tea Specifications : Type: Masala Tea, Matcha Tea Beverage Quantity: 5 Kg Sample Initially LCL Note: Contact Email Only HS Code: 090230, 090220 Quantity Required : 5 Kilogram/Kilograms(sample) Shipping Terms : CIF Destination Port : United Kingdom Payment Terms : Bank Transfer Looking for suppliers from : Worldwide Contact : Arun Bowry Buyer Of Tea | Masala Tea | Matcha Tea",00a175fc109b848b59a514d3d508f6f448cc21d719e4cf29533068e590940ecc,LIVE,UNVERIFIED_MARKETPLACE_POST,platform_login_or_membership,35,0,0,4,39,D,True,BACKGROUND_OR_STALE,0ea921ba1beb579fc9d0edf15ef0806f69b2270cd2988f8976a534b8e945af59,truth-v1.0.0,2,go4worldbusiness
fe2cc4ed7f0d41de195ca8fffe70e90d,tradekey,B2B_MARKETPLACE_RFQ,BLUEBERRY,BLUEBERRY,RFQ_OR_BUY_OFFER,Query about it,"Query about it I&#**9;m interestedd in using it for herbs and even a blueberry plant.My question is this,do you have limestone in the baltic peat moss from Slovika? I don&#**9;t want it if it has limestone in it.... </span> <span> <label style=""width:40px;"">Tags: </label> <a href='https://importer.tradekey.com/potting-and-seeding-mixes-importer.html'>Potting And Seeding Mixes</a> | <a href='https://importer.tradekey.com/mushroom-casing-importer.html'> Mushroom Casing</a> | <a href='https://importer.tradekey.com/animal-bedding-importer.html'> Animal Bedding</a> </span> <span></span> <span style=""font-style:italic;"">This buyer wants to receive quotations only from <a href=""javascript:openPremiumMember()"" rel=nofollow>Premium Members</a> .</span> </div> </div> </div> <div class=""cright""> <div class=""rwrap""> <div class=""attrs"" style=""text-align:left;""> <div class=""attr""> <span class=""location c_flag f_tt pl30"" title=""Made in Trinidad and Tobago"">Trinidad and Tobago</span> </div> </div> <span> </span> <span class=""status_span"" online=""0"" id_online=""0"" onclick=""javascript:void(Tawk_API.toggle())"" style=""cursor:pointer;height:33px;width:98px;display:inline-block;margin-right:2px;background-repeat:no-repeat;background-image:url(https://int2.chinacdnb2b.com/lang/images//chat/chat_status_oline1.png);"" title=""Online"" alt=""Online"">&nbsp;</span> <div> <span style=""color:#000""> Posted on: 18 Jul 2026 </span> </div> <div class=""contact contact-margin""> <a data-bid="""" onclick=""bd_c(this)"" href=""javascript:contact_now('frmOffers','3760237');"" class=""button2-extra-css button2 csp dot-product button2-extra-css"" rel=nofollow > <span class=""ico-csb""> <img src=""https://int2.chinacdnb2b.com/domains/tradekey.com/lang/en/images/ks-page/w_con.png"" width=""20"" height=""13"" alt=""Contact Buyer Now!""/> </span>Contact Buyer now </a> </div> </div> </div> </div> </div> </div> </div> <div class=""ls-icon ls-item AD group listing_box "" id=""list_9""> <div class=""item-main util-clearfix""> <div class=""content group""> <div class=""cwrap""> <div class=""cleft""> <div class=""ctop""> <div class=""corp""> <h2 class=""title search-title""> <a href=""https://importer.tradekey.com/buyoffer/Looking-For-Supply-Of-Mango-Pomegranate-Passionfruit-Soursop-Sugar-Apple-Blueberries-Cherries-Achacha-3750219.html "" target=""_blank"" > Looking for supply of Mango, pomegranate, passionfruit, soursop, su... </a> </h2> </div> </div> <div class=""lwrap""> <div class=""vm vm2""> <span> Name: Christopher Newhart Email: *******@****************************1 Buying Products: Mango, pomegranate, passionfruit, soursop, sugar apple, blueberries, cherries, achacha Country: USA </span> <span> <label style=""width:40px;"">Tags: </label> <a href='https://importer.tradekey.com/mango-importer.html'>Mango</a> | <a href='https://importer.tradekey.com/pomegranate-importer.html'> Pomegranate</a> | <a href='https://importer.tradekey.com/passionfruit-importer.html'> Passionfruit</a> | <a href='https://importer.tradekey.com/soursop-importer.html'> Soursop</a> | <a href='https://importer.tradekey.com/sugar-apple-importer.html'> Sugar Apple</a> | <a href='https://importer.tradekey.com/achacha-importer.html'> Achacha</a> </span> <span></span> <span style=""font-style:italic;"">This buyer wants to receive quotations only from <a href=""javascript:openPremiumMember()"" rel=nofollow>Premium Members</a> .</span> </div> </div> </div> <div class=""cright""> <div class=""rwrap""> <div class=""attrs"" style=""text-align:left;""> <div class=""attr""> <span class=""location c_flag f_us pl30"" title=""Made in USA"">USA</span> </div> </div> <span> </span> <span class=""status_span"" online=""0"" id_online=""0"" onclick=""javascript:void(Tawk_API.toggle())"" style=""cursor:pointer;height:33px;width:98px;display:inline-block;margin-right:2px;background-repeat:no-repeat;background-image:url(https://int2.chinacdnb2b.com/lang/images//chat/chat_status_oline1.png);"" title=""Online"" alt=""Online"">&nbsp;</span> <div> <span style=""color:#000""> Posted on: 11 Aug 2026 </span> </div>",False,,False,,,,,plant.my,,,,2026-07-18,2026-08-28T06:03:46+00:00,41,DATE,https://importer.tradekey.com/buyoffer/Query-About-It-3760237.html,https://www.tradekey.com/blueberry-buyer/,"Query about it I&#**9;m interestedd in using it for herbs and even a blueberry plant.My question is this,do you have limestone in the baltic peat moss from Slovika? I don&#**9;t want it if it has limestone in it.... </span> <span> <label style=""width:40px;"">Tags: </label> <a href='https://importer.tradekey.com/potting-and-seeding-mixes-importer.html'>Potting And Seeding Mixes</a> | <a href='https://importer.tradekey.com/mushroom-casing-importer.html'> Mushroom Casing</a> | <a href='https://importer.tradekey.com/animal-bedding-importer.html'> Animal Bedding</a> </span> <span></span> <span style=""font-style:italic;"">This buyer wants to receive quotations only from <a href=""javascript:openPremiumMember()"" rel=nofollow>Premium Members</a> .</span> </div> </div> </div> <div class=""cright""> <div class=""rwrap""> <div class=""attrs"" style=""text-align:left;""> <div class=""attr""> <span class=""location c_flag f_tt pl30"" title=""Made in Trinidad and Tobago"">Trinidad and Tobago</span> </div> </div> <sp",18781da04fd614f3998c26fd27e79ac930be8af24bf868c61eda3567838c8a0d,LIVE,UNVERIFIED_MARKETPLACE_POST,platform_login_or_membership,20,7,8,4,39,D,True,WEAK_SIGNAL,63f72c953e40cc92dbebaa76265836d71971619592bc442a79160c2565b1ba63,truth-v1.0.0,1,tradekey
0a13235209e3573383cdc7fdd8f8e8fb,go4worldbusiness,B2B_MARKETPLACE_RFQ,BLUEBERRY,BLUEBERRY,RFQ_OR_BUY_OFFER,"Wanted : Frozen Fruits Like Blueberries, Strawberries","VERIFIED Jul-31-26 Wanted : Frozen Fruits Like Blueberries, Strawberries Buyer From Canada Quantity Required: 1 Twenty-Foot Container Payment Terms: Bank Transfer, 7 days after arrival Destination: Canada Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Please provide a quotation to the following requirement from importer - Product Name: Frozen Fruits Specifications : Type: Blueberries, Strawberries & Others HS Code: 081190, 081110 Packaging Terms : Customized Quantity Required : 1 Twenty-Foot Container Shipping Terms : CIF Or FOB Destination Port : Canada Payment Terms : Bank Transfer, 7 days after arrival Looking for suppliers from : Worldwide Contact : Mb Global Foods Buyer Of Blueberry | Strawberry | Frozen Berries",True,,True,,Mb Global Foods Buyer Of Blueberry,Canada Quantity Required,,,,,,,2026-08-28T06:04:57+00:00,,UNKNOWN,https://www.go4worldbusiness.com/buylead/view/1314206/wanted-:-frozen-fruits-like-blueberries-strawberries.html,https://www.go4worldbusiness.com/buyers/blueberries.html,"VERIFIED Jul-31-26 Wanted : Frozen Fruits Like Blueberries, Strawberries Buyer From Canada Quantity Required: 1 Twenty-Foot Container Payment Terms: Bank Transfer, 7 days after arrival Destination: Canada Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Please provide a quotation to the following requirement from importer - Product Name: Frozen Fruits Specifications : Type: Blueberries, Strawberries & Others HS Code: 081190, 081110 Packaging Terms : Customized Quantity Required : 1 Twenty-Foot Container Shipping Terms : CIF Or FOB Destination Port : Canada Payment Terms : Bank Transfer, 7 days after arrival Looking for suppliers from : Worldwide Contact : Mb Global Foods Buyer Of Blueberry | Strawberry | Frozen Berries",f28812c7b5a03c6b48671c7ebf31108fe023d3b73aa1645c304d2ae4e05daa86,LIVE,UNVERIFIED_MARKETPLACE_POST,platform_login_or_membership,30,0,0,4,34,D,True,BACKGROUND_OR_STALE,f315df5ac4cc5fd3e69759c223d471010d96aa2eb80d77297b1a516b057463c5,truth-v1.0.0,1,go4worldbusiness
0fb47f806d5ea7234664dc4188b10e5c,go4worldbusiness,B2B_MARKETPLACE_RFQ,MATCHA,MATCHA,RFQ_OR_BUY_OFFER,Wanted : Tea Like Matcha Tea,VERIFIED Jun-18-26 Wanted : Tea Like Matcha Tea Buyer From Japan Quantity Required: 1 - 5 Kilograms Payment Terms: L/C Destination: Japan Looking for suppliers from: Japan Inquire Now Add to Favorites Product Description Please provide a quotation to the following requirement from importer - Product Name: Tea Specifications : Type: Matcha Tea Ceremonial Or Premium Okimidori Matcha Quantity: 1 - 5 Kg As Sample Later 500 Kg Quantity Required : 1 - 5 Kilogram/Kilograms(sample) Shipping Terms : CIF Destination Port : Japan Payment Terms : L/C Looking for suppliers from : Japan Contact : Praise Buyer Of Tea | Matcha Tea,False,,True,,Praise Buyer Of Tea,Japan Quantity Required,,,,,,,2026-08-28T06:04:52+00:00,,UNKNOWN,https://www.go4worldbusiness.com/buylead/view/1305611/wanted-:-tea-like-matcha-tea.html,https://www.go4worldbusiness.com/buyers/matcha.html,VERIFIED Jun-18-26 Wanted : Tea Like Matcha Tea Buyer From Japan Quantity Required: 1 - 5 Kilograms Payment Terms: L/C Destination: Japan Looking for suppliers from: Japan Inquire Now Add to Favorites Product Description Please provide a quotation to the following requirement from importer - Product Name: Tea Specifications : Type: Matcha Tea Ceremonial Or Premium Okimidori Matcha Quantity: 1 - 5 Kg As Sample Later 500 Kg Quantity Required : 1 - 5 Kilogram/Kilograms(sample) Shipping Terms : CIF Destination Port : Japan Payment Terms : L/C Looking for suppliers from : Japan Contact : Praise Buyer Of Tea | Matcha Tea,00a175fc109b848b59a514d3d508f6f448cc21d719e4cf29533068e590940ecc,LIVE,UNVERIFIED_MARKETPLACE_POST,platform_login_or_membership,30,0,0,4,34,D,True,BACKGROUND_OR_STALE,cb5847f0defd049eff9667b0c79603cfd671b5ebe2eeb921733595bd54c32444,truth-v1.0.0,1,go4worldbusiness
1dab58baa14b3a093f10118fc8849a94,go4worldbusiness,B2B_MARKETPLACE_RFQ,TEA,TEA,RFQ_OR_BUY_OFFER,"Wanted : Tea And Coffee Like Black Tea, Coffee Premixes","VERIFIED Aug-06-26 Wanted : Tea And Coffee Like Black Tea, Coffee Premixes Buyer From Singapore Quantity Required: 1 - 2 Pallets Payment Terms: TT credit 45 days Destination: Singapore Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Please quote for the following wholesale product requirement - Product Name: Tea and Coffee Specifications: Black Tea, Coffee premixes, coffee powder Should be organic certified "" IMP NOTE: Need quotations only by Whats App Need 1, 2 pallets initially on trial basis then will increase the quantity Quantity Required : 1 - 2 Pallet/Pallets Shipping Terms : CIF Destination Port : Singapore Payment Terms : TT credit 45 days Looking for suppliers from : Worldwide Contact : Mr. Ong Buyer Of Tea | Black Tea | Coffee | Coffee Premix",True,,True,,Mr. Ong Buyer Of Tea,Singapore Quantity Required,,,,,,,2026-08-28T06:05:07+00:00,,UNKNOWN,https://www.go4worldbusiness.com/buylead/view/1315421/wanted-:-tea-and-coffee-like-black-tea-coffee-premixes.html,https://www.go4worldbusiness.com/buyers/tea.html,"VERIFIED Aug-06-26 Wanted : Tea And Coffee Like Black Tea, Coffee Premixes Buyer From Singapore Quantity Required: 1 - 2 Pallets Payment Terms: TT credit 45 days Destination: Singapore Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Please quote for the following wholesale product requirement - Product Name: Tea and Coffee Specifications: Black Tea, Coffee premixes, coffee powder Should be organic certified "" IMP NOTE: Need quotations only by Whats App Need 1, 2 pallets initially on trial basis then will increase the quantity Quantity Required : 1 - 2 Pallet/Pallets Shipping Terms : CIF Destination Port : Singapore Payment Terms : TT credit 45 days Looking for suppliers from : Worldwide Contact : Mr. Ong Buyer Of Tea | Black Tea | Coffee | Coffee Premix",8cf8c1e57a21564b99ebfaaa9d599cb004ad5a6f7933aefd90ebb87b8ab580e5,LIVE,UNVERIFIED_MARKETPLACE_POST,platform_login_or_membership,30,0,0,4,34,D,True,BACKGROUND_OR_STALE,ec46114f1d9ff834b068789888e51dbeb0818efd9f472a73d6f140d493fa8e23,truth-v1.0.0,1,go4worldbusiness
1de1a80b8ca885780626d38803542ad2,go4worldbusiness,B2B_MARKETPLACE_RFQ,BLUEBERRY,BLUEBERRY,RFQ_OR_BUY_OFFER,Wanted : Fresh Blueberries,VERIFIED May-22-26 Wanted : Fresh Blueberries Buyer From India Quantity Required: 500 Kilograms Payment Terms: LC Destination: India Looking for suppliers from: Peru Inquire Now Add to Favorites Product Description Please provide a quotation to the following requirement from importer - Product Name - Blueberries Specifications :- Type - Fresh Quantity - 500 kg Quantity Required : 500 Kilogram/Kilograms Shipping Terms : CIF Destination Port : India Payment Terms : LC Looking for suppliers from : Peru Contact : Ritu Kapoor Buyer Of Berries | Blueberry,False,,True,,Ritu Kapoor Buyer Of Berries,India Quantity Required,,,,,,,2026-08-28T06:04:57+00:00,,UNKNOWN,https://www.go4worldbusiness.com/buylead/view/1300126/wanted-:-fresh-blueberries.html,https://www.go4worldbusiness.com/buyers/blueberries.html,VERIFIED May-22-26 Wanted : Fresh Blueberries Buyer From India Quantity Required: 500 Kilograms Payment Terms: LC Destination: India Looking for suppliers from: Peru Inquire Now Add to Favorites Product Description Please provide a quotation to the following requirement from importer - Product Name - Blueberries Specifications :- Type - Fresh Quantity - 500 kg Quantity Required : 500 Kilogram/Kilograms Shipping Terms : CIF Destination Port : India Payment Terms : LC Looking for suppliers from : Peru Contact : Ritu Kapoor Buyer Of Berries | Blueberry,f28812c7b5a03c6b48671c7ebf31108fe023d3b73aa1645c304d2ae4e05daa86,LIVE,UNVERIFIED_MARKETPLACE_POST,platform_login_or_membership,30,0,0,4,34,D,True,BACKGROUND_OR_STALE,a0de51eee07cb968ad62273a39540768d7f14f86fe151e478d4c68469470e1bd,truth-v1.0.0,1,go4worldbusiness
