signal_id,source_code,source_type,category_code,product_terms,buying_action,title,description_raw,specs_present,quantity_raw,destination_present,buyer_name_raw,contact_person_raw,buyer_country_raw,buyer_country_code,buyer_domain,registration_id,public_business_emails,public_business_phones,published_at,observed_at,age_days,time_precision,evidence_url,listing_url,evidence_excerpt,snapshot_sha256,data_mode,verification_status,contact_gate,d1_demand_explicitness,d2_entity_authenticity,d3_recency,d4_corroboration,truth_score,truth_level,hard_gate_pass,qualification_status,dedupe_fingerprint,ruleset_version,duplicate_count,duplicate_source_codes
1dab58baa14b3a093f10118fc8849a94,go4worldbusiness,B2B_MARKETPLACE_RFQ,TEA,TEA,RFQ_OR_BUY_OFFER,"Wanted : Tea And Coffee Like Black Tea, Coffee Premixes","VERIFIED Aug-06-26 Wanted : Tea And Coffee Like Black Tea, Coffee Premixes Buyer From Singapore Quantity Required: 1 - 2 Pallets Payment Terms: TT credit 45 days Destination: Singapore Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Please quote for the following wholesale product requirement - Product Name: Tea and Coffee Specifications: Black Tea, Coffee premixes, coffee powder Should be organic certified "" IMP NOTE: Need quotations only by Whats App Need 1, 2 pallets initially on trial basis then will increase the quantity Quantity Required : 1 - 2 Pallet/Pallets Shipping Terms : CIF Destination Port : Singapore Payment Terms : TT credit 45 days Looking for suppliers from : Worldwide Contact : Mr. Ong Buyer Of Tea | Black Tea | Coffee | Coffee Premix",True,1 - 2 Pallets,True,,Mr. Ong,Singapore,SG,,,,,2026-08-06,2026-08-27T21:30:19+00:00,21,DATE,https://www.go4worldbusiness.com/buylead/view/1315421/wanted-:-tea-and-coffee-like-black-tea-coffee-premixes.html,https://www.go4worldbusiness.com/buyers/tea.html,"VERIFIED Aug-06-26 Wanted : Tea And Coffee Like Black Tea, Coffee Premixes Buyer From Singapore Quantity Required: 1 - 2 Pallets Payment Terms: TT credit 45 days Destination: Singapore Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Please quote for the following wholesale product requirement - Product Name: Tea and Coffee Specifications: Black Tea, Coffee premixes, coffee powder Should be organic certified "" IMP NOTE: Need quotations only by Whats App Need 1, 2 pallets initially on trial basis then will increase the quantity Quantity Required : 1 - 2 Pallet/Pallets Shipping Terms : CIF Destination Port : Singapore Payment Terms : TT credit 45 days Looking for suppliers from : Worldwide Contact : Mr. Ong Buyer Of Tea | Black Tea | Coffee | Coffee Premix",6a43906c35b374a9dbf831a955165a66e2aee14ca39a30628c3b28d24ff63e1c,LIVE,UNVERIFIED_MARKETPLACE_POST,platform_login_or_membership,35,5,18,4,62,B,True,QUALIFIED,980937a918395873753e2265e5d0594f03b40455f24962bc612e47e73ce8aa80,truth-v1.0.0,1,go4worldbusiness
243fc2d16e80ce134620278fd4558dbc,go4worldbusiness,B2B_MARKETPLACE_RFQ,TEA,TEA,RFQ_OR_BUY_OFFER,"Wanted : Tea Like Cacao Tea, Hu Sen Tea","VERIFIED Aug-11-26 Wanted : Tea Like Cacao Tea, Hu Sen Tea Buyer From Japan Quantity Required: 1 Less than Container Load Payment Terms: LC/ TT/ CAD (open to all) Destination: Japan, Japan Looking for suppliers from: Japan, Viet Nam, Brazil Inquire Now Add to Favorites Product Description Buyer is interested to receive quotations for the following RFQ - Product Name: Tea Like Cacao Tea, Hu Sen Tea Specifications: Cacao Tea from japan Hu Sen tea from vietman Mate tea from brazil package for 30 grams Quantity : 30 kg -40 kg each initiaally later LCL Packaging Terms : package for 30 grams Quantity Required : 1 Less than Container Load/LCL Shipping Terms : FOB Destination Port : Japan, Japan Payment Terms : LC/ TT/ CAD (open to all) Looking for suppliers from : Japan, Viet Nam, Brazil Contact : Mr. Koseko Buyer Of Tea",True,1 Less than Container Load,True,,Mr. Koseko,Japan,JP,,,,,2026-08-11,2026-08-27T21:30:19+00:00,16,DATE,https://www.go4worldbusiness.com/buylead/view/1316173/wanted-:-tea-like-cacao-tea-hu-sen-tea.html,https://www.go4worldbusiness.com/buyers/tea.html,"VERIFIED Aug-11-26 Wanted : Tea Like Cacao Tea, Hu Sen Tea Buyer From Japan Quantity Required: 1 Less than Container Load Payment Terms: LC/ TT/ CAD (open to all) Destination: Japan, Japan Looking for suppliers from: Japan, Viet Nam, Brazil Inquire Now Add to Favorites Product Description Buyer is interested to receive quotations for the following RFQ - Product Name: Tea Like Cacao Tea, Hu Sen Tea Specifications: Cacao Tea from japan Hu Sen tea from vietman Mate tea from brazil package for 30 grams Quantity : 30 kg -40 kg each initiaally later LCL Packaging Terms : package for 30 grams Quantity Required : 1 Less than Container Load/LCL Shipping Terms : FOB Destination Port : Japan, Japan Payment Terms : LC/ TT/ CAD (open to all) Looking for suppliers from : Japan, Viet Nam, Brazil Contact : Mr. Koseko Buyer Of Tea",6a43906c35b374a9dbf831a955165a66e2aee14ca39a30628c3b28d24ff63e1c,LIVE,UNVERIFIED_MARKETPLACE_POST,platform_login_or_membership,35,5,18,4,62,B,True,QUALIFIED,08dfe850a16a90160816b2fcc43b8531ce5848b18f038a0d2d7a14c2d3b70ad9,truth-v1.0.0,1,go4worldbusiness
70029c7c7fb61a79c2b3659bf7c36be6,go4worldbusiness,B2B_MARKETPLACE_RFQ,CHILI,CHILI,RFQ_OR_BUY_OFFER,Wanted : Fresh Vegetables Like Pepper Thai Green Chili,"VERIFIED Jul-28-26 Wanted : Fresh Vegetables Like Pepper Thai Green Chili Buyer From United States Quantity Required: 1 Metric Ton Payment Terms: To be discussed with sellers Destination: United States Looking for suppliers from: United States, Dominican Republic Inquire Now Add to Favorites Product Description Please quote for the following wholesale product requirement - Product Name: Fresh Vegetables Specifications : Type: Pepper Thai Green Chili And Other Indian Vegetables Price/ MT Origin: United States, Dominican Republic HS Code: 070960 Quantity Required : 1 Metric Ton/Metric Tons Shipping Terms : FOB, By Air Destination Port : United States Payment Terms : To be discussed with sellers Looking for suppliers from : United States, Dominican Republic Contact : Nagesh Jujjuru Buyer Of Fresh Vegetables | Fresh Green Chilli",True,1 Metric Ton,True,,Nagesh Jujjuru,United States,US,,,,,2026-07-28,2026-08-27T21:30:17+00:00,30,DATE,https://www.go4worldbusiness.com/buylead/view/1313441/wanted-:-fresh-vegetables-like-pepper-thai-green-chili.html,https://www.go4worldbusiness.com/buyers/chili.html,"VERIFIED Jul-28-26 Wanted : Fresh Vegetables Like Pepper Thai Green Chili Buyer From United States Quantity Required: 1 Metric Ton Payment Terms: To be discussed with sellers Destination: United States Looking for suppliers from: United States, Dominican Republic Inquire Now Add to Favorites Product Description Please quote for the following wholesale product requirement - Product Name: Fresh Vegetables Specifications : Type: Pepper Thai Green Chili And Other Indian Vegetables Price/ MT Origin: United States, Dominican Republic HS Code: 070960 Quantity Required : 1 Metric Ton/Metric Tons Shipping Terms : FOB, By Air Destination Port : United States Payment Terms : To be discussed with sellers Looking for suppliers from : United States, Dominican Republic Contact : Nagesh Jujjuru Buyer Of Fresh Vegetables | Fresh Green Chilli",a4227cd62580f3ac862fda7e2d3179ffb6e70c544296e655db3c96241ad6ffac,LIVE,UNVERIFIED_MARKETPLACE_POST,platform_login_or_membership,35,5,18,4,62,B,True,QUALIFIED,f8a86bcc9b907ee08da49e702b0022c286b5c370efe10cc4fa3eed06b003ed87,truth-v1.0.0,1,go4worldbusiness
95be0da53420eae1847d2b9847ef6a1b,go4worldbusiness,B2B_MARKETPLACE_RFQ,MATCHA,MATCHA,RFQ_OR_BUY_OFFER,Wanted : Tea Like Matcha Powder And Itoen Oi Ocha Powder,"VERIFIED Aug-17-26 Wanted : Tea Like Matcha Powder And Itoen Oi Ocha Powder Buyer From Philippines Quantity Required: 500 - 600 Kilograms Payment Terms: L/C Destination: Manila, Philippines Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Please quote for the following wholesale product requirement - Product Name: Tea Specifications : Type: Matcha Powder And Itoen Oi Ocha Powder Matcha And Itoen Oi Ocha (green Tea Powde)r For Beverages Cheep Cost And Good Qualtiy For Retail And Bulk Quantity: 500-600 Kg Initially Later LCL HS Code: 090220, 210690 Quantity Required : 500 - 600 Kilogram/Kilograms Daily Shipping Terms : CIF Destination Port : Manila, Philippines Payment Terms : L/C Looking for suppliers from : Worldwide Contact : Gemma M. Perez Buyer Of Tea | Matcha Tea | Tea Powder",True,500 - 600 Kilograms,True,,Gemma M. Perez,Philippines,PH,,,,500 - 600,2026-08-17,2026-08-27T21:30:11+00:00,10,DATE,https://www.go4worldbusiness.com/buylead/view/1317100/wanted-:-tea-like-matcha-powder-and-itoen-oi-ocha-powder.html,https://www.go4worldbusiness.com/buyers/matcha.html,"VERIFIED Aug-17-26 Wanted : Tea Like Matcha Powder And Itoen Oi Ocha Powder Buyer From Philippines Quantity Required: 500 - 600 Kilograms Payment Terms: L/C Destination: Manila, Philippines Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Please quote for the following wholesale product requirement - Product Name: Tea Specifications : Type: Matcha Powder And Itoen Oi Ocha Powder Matcha And Itoen Oi Ocha (green Tea Powde)r For Beverages Cheep Cost And Good Qualtiy For Retail And Bulk Quantity: 500-600 Kg Initially Later LCL HS Code: 090220, 210690 Quantity Required : 500 - 600 Kilogram/Kilograms Daily Shipping Terms : CIF Destination Port : Manila, Philippines Payment Terms : L/C Looking for suppliers from : Worldwide Contact : Gemma M. Perez Buyer Of Tea | Matcha Tea | Tea Powder",2d473300a96d21d188c4039c0c9a3477d3584e8f87581dd8be852219cd6b768e,LIVE,UNVERIFIED_MARKETPLACE_POST,platform_login_or_membership,35,5,18,4,62,B,True,QUALIFIED,349b6bc268e165f1362ae97e04a8b0685923b687fdf772ae731d8eeab5180c5e,truth-v1.0.0,1,go4worldbusiness
9d4bcac04f91cf4ef8374005d2e54c17,go4worldbusiness,B2B_MARKETPLACE_RFQ,CHILI,CHILI,RFQ_OR_BUY_OFFER,Wanted : Spices Like Dry Red Teja Chili Stem Less,"VERIFIED Aug-11-26 Wanted : Spices Like Dry Red Teja Chili Stem Less Buyer From United Arab Emirates Quantity Required: 3 Forty-Foot Container Payment Terms: L/C Destination: Dubai, United Arab Emirates Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description The buyer would like to receive quotations for - Product Name: Spices Specifications : Type: Dry Red Teja Chili Stem Less Moisture: 10% Max Size: 8 To 10cm (size Is Negotiable Depending According To The Rates Quoted) Loose Seed: 3% Max Foreign Seeds: 3% Max HS Code: 090421 Quantity Required : 3 Forty-Foot Container Shipping Terms : CIF Destination Port : Dubai, United Arab Emirates Payment Terms : L/C Looking for suppliers from : Worldwide Contact : Karan Malhotra Buyer Of Spices | Dry Red Chilli",True,3 Forty-Foot Container,True,,Karan Malhotra,United Arab Emirates,AE,,,,,2026-08-11,2026-08-27T21:30:17+00:00,16,DATE,https://www.go4worldbusiness.com/buylead/view/1316057/wanted-:-spices-like-dry-red-teja-chili-stem-less.html,https://www.go4worldbusiness.com/buyers/chili.html,"VERIFIED Aug-11-26 Wanted : Spices Like Dry Red Teja Chili Stem Less Buyer From United Arab Emirates Quantity Required: 3 Forty-Foot Container Payment Terms: L/C Destination: Dubai, United Arab Emirates Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description The buyer would like to receive quotations for - Product Name: Spices Specifications : Type: Dry Red Teja Chili Stem Less Moisture: 10% Max Size: 8 To 10cm (size Is Negotiable Depending According To The Rates Quoted) Loose Seed: 3% Max Foreign Seeds: 3% Max HS Code: 090421 Quantity Required : 3 Forty-Foot Container Shipping Terms : CIF Destination Port : Dubai, United Arab Emirates Payment Terms : L/C Looking for suppliers from : Worldwide Contact : Karan Malhotra Buyer Of Spices | Dry Red Chilli",a4227cd62580f3ac862fda7e2d3179ffb6e70c544296e655db3c96241ad6ffac,LIVE,UNVERIFIED_MARKETPLACE_POST,platform_login_or_membership,35,5,18,4,62,B,True,QUALIFIED,cf1138e1419369ec1c2f3fccc6179d78ba3371b9f8fa88ab109fb337514ca1e5,truth-v1.0.0,1,go4worldbusiness
a2c2f5398f60686401820c4fa2787dd2,go4worldbusiness,B2B_MARKETPLACE_RFQ,TEA,TEA,RFQ_OR_BUY_OFFER,Wanted : Tea Like Black And Green Tea,"VERIFIED Aug-19-26 Wanted : Tea Like Black And Green Tea Buyer From Kuwait Quantity Required: 1 Twenty-Foot Container Payment Terms: L/C Destination: Kuwait Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description The buyer would like to receive quotations for - Product Name: Tea Specifications : Type: Black And Green Tea HS Code: 090230, 090210 Quantity Required : 1 Twenty-Foot Container Shipping Terms : CIF Destination Port : Kuwait Payment Terms : L/C Looking for suppliers from : Worldwide Contact : Purchasing Dept Buyer Of Tea | Black Tea | Green Tea",True,1 Twenty-Foot Container,True,,Purchasing Dept,Kuwait,KW,,,,,2026-08-19,2026-08-27T21:30:19+00:00,8,DATE,https://www.go4worldbusiness.com/buylead/view/1317836/wanted-:-tea-like-black-and-green-tea.html,https://www.go4worldbusiness.com/buyers/tea.html,"VERIFIED Aug-19-26 Wanted : Tea Like Black And Green Tea Buyer From Kuwait Quantity Required: 1 Twenty-Foot Container Payment Terms: L/C Destination: Kuwait Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description The buyer would like to receive quotations for - Product Name: Tea Specifications : Type: Black And Green Tea HS Code: 090230, 090210 Quantity Required : 1 Twenty-Foot Container Shipping Terms : CIF Destination Port : Kuwait Payment Terms : L/C Looking for suppliers from : Worldwide Contact : Purchasing Dept Buyer Of Tea | Black Tea | Green Tea",6a43906c35b374a9dbf831a955165a66e2aee14ca39a30628c3b28d24ff63e1c,LIVE,UNVERIFIED_MARKETPLACE_POST,platform_login_or_membership,35,5,18,4,62,B,True,QUALIFIED,6ff364237548e2597720ab00cc92a4dd8e05d731c13ea30f288e5bdd2bd9d9d9,truth-v1.0.0,1,go4worldbusiness
a487bb9182cb97d60cd2ab24b1db54b9,go4worldbusiness,B2B_MARKETPLACE_RFQ,CHILI,CHILI,RFQ_OR_BUY_OFFER,"Wanted : Spices Like Cumin Seeds, Chili Powder","VERIFIED Aug-18-26 Wanted : Spices Like Cumin Seeds, Chili Powder Buyer From United Arab Emirates Quantity Required: 1 Twenty-Foot Container Payment Terms: L/C Destination: United Arab Emirates Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Please quote for the following wholesale product requirement - Product Name: Spices Specifications : Types: Whole Spices, Ground Spices (like Cumin Seeds, Chili Powder) Material: Natural Spices Uses: Food Processing, Retail Distribution Note: Contact Email Only HS Code: 090931, 090422 Packaging Terms : PP Bags, Glass Jars Quantity Required : 1 Twenty-Foot Container Shipping Terms : FOB Or CIF Destination Port : United Arab Emirates Payment Terms : L/C Looking for suppliers from : Worldwide Contact : Sajeev Buyer Of Spices | Cumin Seeds | Chilli Powder",True,1 Twenty-Foot Container,True,,Sajeev,United Arab Emirates,AE,,,,,2026-08-18,2026-08-27T21:30:17+00:00,9,DATE,https://www.go4worldbusiness.com/buylead/view/1317525/wanted-:-spices-like-cumin-seeds-chili-powder.html,https://www.go4worldbusiness.com/buyers/chili.html,"VERIFIED Aug-18-26 Wanted : Spices Like Cumin Seeds, Chili Powder Buyer From United Arab Emirates Quantity Required: 1 Twenty-Foot Container Payment Terms: L/C Destination: United Arab Emirates Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Please quote for the following wholesale product requirement - Product Name: Spices Specifications : Types: Whole Spices, Ground Spices (like Cumin Seeds, Chili Powder) Material: Natural Spices Uses: Food Processing, Retail Distribution Note: Contact Email Only HS Code: 090931, 090422 Packaging Terms : PP Bags, Glass Jars Quantity Required : 1 Twenty-Foot Container Shipping Terms : FOB Or CIF Destination Port : United Arab Emirates Payment Terms : L/C Looking for suppliers from : Worldwide Contact : Sajeev Buyer Of Spices | Cumin Seeds | Chilli Powder",a4227cd62580f3ac862fda7e2d3179ffb6e70c544296e655db3c96241ad6ffac,LIVE,UNVERIFIED_MARKETPLACE_POST,platform_login_or_membership,35,5,18,4,62,B,True,QUALIFIED,7397360792e39ed35c715b623122f171a311028e0b78b963a0fd16090bcb7f18,truth-v1.0.0,1,go4worldbusiness
a64c03e0b8380c47e9b5b107dff039c3,go4worldbusiness,B2B_MARKETPLACE_RFQ,TEA,TEA,RFQ_OR_BUY_OFFER,Wanted : Tea Like Black Tea And Assam Ctc Bop,"VERIFIED Jul-30-26 Wanted : Tea Like Black Tea And Assam Ctc Bop Buyer From United Arab Emirates Quantity Required: 1 Twenty-Foot Container Payment Terms: LC Destination: Abu Dhabi, United Arab Emirates Looking for suppliers from: India Inquire Now Add to Favorites Product Description The buyer would like to receive quotations for - Product Name: Tea Like Black Tea and Assam CTC BOP Specifications: Black Tea and Assam CTC BOP Indian origin Hs Code 0902 Quantity Required : 1 Twenty-Foot Container Shipping Terms : CIF Destination Port : Abu Dhabi, United Arab Emirates Payment Terms : LC Looking for suppliers from : India Contact : Shahid Hossain Buyer Of Tea | Black Tea | CTC Black Tea",True,1 Twenty-Foot Container,True,,Shahid Hossain,United Arab Emirates,AE,,,,,2026-07-30,2026-08-27T21:30:19+00:00,28,DATE,https://www.go4worldbusiness.com/buylead/view/1314003/wanted-:-tea-like-black-tea-and-assam-ctc-bop.html,https://www.go4worldbusiness.com/buyers/tea.html,"VERIFIED Jul-30-26 Wanted : Tea Like Black Tea And Assam Ctc Bop Buyer From United Arab Emirates Quantity Required: 1 Twenty-Foot Container Payment Terms: LC Destination: Abu Dhabi, United Arab Emirates Looking for suppliers from: India Inquire Now Add to Favorites Product Description The buyer would like to receive quotations for - Product Name: Tea Like Black Tea and Assam CTC BOP Specifications: Black Tea and Assam CTC BOP Indian origin Hs Code 0902 Quantity Required : 1 Twenty-Foot Container Shipping Terms : CIF Destination Port : Abu Dhabi, United Arab Emirates Payment Terms : LC Looking for suppliers from : India Contact : Shahid Hossain Buyer Of Tea | Black Tea | CTC Black Tea",6a43906c35b374a9dbf831a955165a66e2aee14ca39a30628c3b28d24ff63e1c,LIVE,UNVERIFIED_MARKETPLACE_POST,platform_login_or_membership,35,5,18,4,62,B,True,QUALIFIED,9a92d0278661454d4dad97394a7c178ae58d4c561c0f93d13f8125023206fc16,truth-v1.0.0,1,go4worldbusiness
bd4613727fa09650929810fc6226e8b5,go4worldbusiness,B2B_MARKETPLACE_RFQ,TEA,TEA,RFQ_OR_BUY_OFFER,Wanted : Tea Like Boosting Black And Green Tea,"VERIFIED Aug-10-26 Wanted : Tea Like Boosting Black And Green Tea Buyer From Philippines Quantity Required: 1 Less than Container Load Payment Terms: Bank Transfer Destination: Philippines Looking for suppliers from: China Inquire Now Add to Favorites Product Description Please provide a quotation to the following requirement from importer - Product Name: Tea Specifications : Type: Boosting Black And Green Tea Form: Loose Leaf Black HS Code: 090230, 090210 Quantity Required : 1 Less than Container Load/LCL(sample) Shipping Terms : FOB Destination Port : Philippines Payment Terms : Bank Transfer Looking for suppliers from : China Contact : Doris Anacan Buyer Of Tea | Black Tea | Green Tea",True,1 Less than Container Load,True,,Doris Anacan,Philippines,PH,,,,,2026-08-10,2026-08-27T21:30:19+00:00,17,DATE,https://www.go4worldbusiness.com/buylead/view/1315895/wanted-:-tea-like-boosting-black-and-green-tea.html,https://www.go4worldbusiness.com/buyers/tea.html,"VERIFIED Aug-10-26 Wanted : Tea Like Boosting Black And Green Tea Buyer From Philippines Quantity Required: 1 Less than Container Load Payment Terms: Bank Transfer Destination: Philippines Looking for suppliers from: China Inquire Now Add to Favorites Product Description Please provide a quotation to the following requirement from importer - Product Name: Tea Specifications : Type: Boosting Black And Green Tea Form: Loose Leaf Black HS Code: 090230, 090210 Quantity Required : 1 Less than Container Load/LCL(sample) Shipping Terms : FOB Destination Port : Philippines Payment Terms : Bank Transfer Looking for suppliers from : China Contact : Doris Anacan Buyer Of Tea | Black Tea | Green Tea",6a43906c35b374a9dbf831a955165a66e2aee14ca39a30628c3b28d24ff63e1c,LIVE,UNVERIFIED_MARKETPLACE_POST,platform_login_or_membership,35,5,18,4,62,B,True,QUALIFIED,1410126e6c4225cad89e1716074da9c800927c4c4187e157adc09b6c05837e8c,truth-v1.0.0,1,go4worldbusiness
cd13058ea03716684c46b00497f6bffc,go4worldbusiness,B2B_MARKETPLACE_RFQ,TEA,TEA,RFQ_OR_BUY_OFFER,"Wanted : Tea Like Black Tea, Green Tea","VERIFIED Aug-06-26 Wanted : Tea Like Black Tea, Green Tea Buyer From Canada Quantity Required: 1 Ton Payment Terms: Transferable L/C At Sight Destination: Turkey Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Please quote for the following wholesale product requirement - Product Name: Tea Specifications : Type: Black Tea, Green Tea, Etc. HS Code: 090240, 090210 Quantity Required : 1 Ton/Tons Shipping Terms : CIF Or FOB Destination Port : Turkey Payment Terms : Transferable L/C At Sight Looking for suppliers from : Worldwide Contact : Jean Joseph Buyer Of Tea | Black Tea | Green Tea",True,1 Ton,True,,Jean Joseph,Canada,CA,,,,,2026-08-06,2026-08-27T21:30:19+00:00,21,DATE,https://www.go4worldbusiness.com/buylead/view/1315140/wanted-:-tea-like-black-tea-green-tea.html,https://www.go4worldbusiness.com/buyers/tea.html,"VERIFIED Aug-06-26 Wanted : Tea Like Black Tea, Green Tea Buyer From Canada Quantity Required: 1 Ton Payment Terms: Transferable L/C At Sight Destination: Turkey Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Please quote for the following wholesale product requirement - Product Name: Tea Specifications : Type: Black Tea, Green Tea, Etc. HS Code: 090240, 090210 Quantity Required : 1 Ton/Tons Shipping Terms : CIF Or FOB Destination Port : Turkey Payment Terms : Transferable L/C At Sight Looking for suppliers from : Worldwide Contact : Jean Joseph Buyer Of Tea | Black Tea | Green Tea",6a43906c35b374a9dbf831a955165a66e2aee14ca39a30628c3b28d24ff63e1c,LIVE,UNVERIFIED_MARKETPLACE_POST,platform_login_or_membership,35,5,18,4,62,B,True,QUALIFIED,0f97b49caa2f88e262fb9300c895a4da9875ce3682cb70fd9b3b13735ee39cb2,truth-v1.0.0,1,go4worldbusiness
94ecff7114f04f4b708f497fd62546e5,go4worldbusiness,B2B_MARKETPLACE_RFQ,CHILI,CHILI,RFQ_OR_BUY_OFFER,Wanted : Chili Sauces,"VERIFIED Jun-05-26 Wanted : Chili Sauces Buyer From Japan Quantity Required: 1 Twenty-Foot Container Payment Terms: LC/ TT/ CAD (open to all) Destination: Japan Looking for suppliers from: Asia Inquire Now Add to Favorites Product Description The buyer would like to receive quotations for - Product Name: Asian Chilli Sauce Specifications: Green Pepper, Habanero Peppers, Jalapeno Peppers Quantity : Mix container Load Quantity Required : 1 Twenty-Foot Container Shipping Terms : FOB Destination Port : Japan Payment Terms : LC/ TT/ CAD (open to all) Looking for suppliers from : Asia Contact : Bompex Japan Ltd. Buyer Of Food Products | Chilli Sauce",False,1 Twenty-Foot Container,True,Bompex Japan Ltd.,,Japan,JP,,,,,2026-06-05,2026-08-27T21:30:17+00:00,83,DATE,https://www.go4worldbusiness.com/buylead/view/1303195/wanted-:-chili-sauces.html,https://www.go4worldbusiness.com/buyers/chili.html,"VERIFIED Jun-05-26 Wanted : Chili Sauces Buyer From Japan Quantity Required: 1 Twenty-Foot Container Payment Terms: LC/ TT/ CAD (open to all) Destination: Japan Looking for suppliers from: Asia Inquire Now Add to Favorites Product Description The buyer would like to receive quotations for - Product Name: Asian Chilli Sauce Specifications: Green Pepper, Habanero Peppers, Jalapeno Peppers Quantity : Mix container Load Quantity Required : 1 Twenty-Foot Container Shipping Terms : FOB Destination Port : Japan Payment Terms : LC/ TT/ CAD (open to all) Looking for suppliers from : Asia Contact : Bompex Japan Ltd. Buyer Of Food Products | Chilli Sauce",a4227cd62580f3ac862fda7e2d3179ffb6e70c544296e655db3c96241ad6ffac,LIVE,UNVERIFIED_MARKETPLACE_POST,platform_login_or_membership,30,18,8,4,60,B,True,QUALIFIED,76627e354dc7dfc827595fd4b635d1ac02004e7463ff77a887a224e4d30137b9,truth-v1.0.0,1,go4worldbusiness
